Season;Kolo;Datum;Domaci;Hoste;Score;Result[team];Goly 0-2;Kazdy tym dal gol
season_7-8;24;17.02. 17:00;Huelva;La Coruňa;3  :  2;Huelva;false;true
season_7-8;24;17.02. 17:00;Levante;Osasuna;2  :  1;Levante;false;true
season_7-8;24;17.02. 17:00;Valladolid;Mallorca;1  :  1;draw;true;true
season_7-8;24;17.02. 17:00;Villarreal;Santander;0  :  0;draw;true;false
season_7-8;24;16.02. 22:00;Zaragoza;Barcelona;1  :  2;Barcelona;false;true
season_7-8;24;16.02. 20:00;Betis;Real Madrid;2  :  1;Betis;false;true
season_7-8;24;16.02. 20:00;Espanyol;Sevilla;2  :  4;Sevilla;false;true
season_7-8;25;24.02. 21:00;Real Madrid;Getafe;0  :  1;Getafe;true;false
season_7-8;25;24.02. 19:00;Barcelona;Levante;5  :  1;Barcelona;false;true
season_7-8;25;24.02. 17:00;Ath. Bilbao;Villarreal;1  :  2;Villarreal;false;true
season_7-8;25;24.02. 17:00;La Coruňa;Espanyol;2  :  0;La Coruňa;true;false
season_7-8;25;24.02. 17:00;Mallorca;Betis;1  :  1;draw;true;true
season_7-8;25;24.02. 17:00;Murcia;Valladolid;0  :  1;Valladolid;true;false
season_7-8;25;24.02. 17:00;Osasuna;Atl. Madrid;3  :  1;Osasuna;false;true
season_7-8;25;24.02. 17:00;Santander;Almeria;1  :  0;Santander;true;false
season_7-8;25;23.02. 22:00;Sevilla;Zaragoza;5  :  0;Sevilla;false;false
season_7-8;25;23.02. 20:00;Valencia;Huelva;1  :  1;draw;true;true
season_7-8;26;02.03. 21:00;Almeria;Ath. Bilbao;1  :  1;draw;true;true
season_7-8;26;02.03. 19:00;Villarreal;Osasuna;0  :  0;draw;true;false
season_7-8;26;02.03. 17:00;Betis;Murcia;4  :  0;Betis;false;false
season_7-8;26;02.03. 17:00;Getafe;Mallorca;3  :  3;draw;false;true
season_7-8;26;02.03. 17:00;Levante;Zaragoza;2  :  1;Levante;false;true
season_7-8;26;02.03. 17:00;Valladolid;Santander;0  :  1;Santander;true;false
season_7-8;26;01.03. 22:00;Espanyol;Valencia;2  :  0;Espanyol;true;false
season_7-8;26;01.03. 20:00;Atl. Madrid;Barcelona;4  :  2;Atl. Madrid;false;true
season_7-8;26;01.03. 20:00;Huelva;Real Madrid;2  :  3;Real Madrid;false;true
season_7-8;26;01.03. 20:00;La Coruňa;Sevilla;2  :  1;La Coruňa;false;true
season_7-8;27;09.03. 21:00;Barcelona;Villarreal;1  :  2;Villarreal;false;true
season_7-8;27;09.03. 19:00;Valencia;La Coruňa;2  :  2;draw;false;true
season_7-8;27;09.03. 17:00;Ath. Bilbao;Valladolid;2  :  0;Ath. Bilbao;true;false
season_7-8;27;09.03. 17:00;Mallorca;Huelva;7  :  1;Mallorca;false;true
season_7-8;27;09.03. 17:00;Murcia;Getafe;0  :  3;Getafe;false;false
season_7-8;27;09.03. 17:00;Osasuna;Almeria;2  :  1;Osasuna;false;true
season_7-8;27;09.03. 17:00;Santander;Betis;3  :  0;Santander;false;false
season_7-8;27;09.03. 17:00;Sevilla;Levante;2  :  1;Sevilla;false;true
season_7-8;27;08.03. 22:00;Zaragoza;Atl. Madrid;2  :  1;Zaragoza;false;true
season_7-8;27;08.03. 20:00;Real Madrid;Espanyol;2  :  1;Real Madrid;false;true
season_7-8;28;16.03. 21:00;Atl. Madrid;Levante;3  :  0;Atl. Madrid;false;false
season_7-8;28;16.03. 19:00;Almeria;Barcelona;2  :  2;draw;false;true
season_7-8;28;16.03. 17:00;Espanyol;Mallorca;2  :  1;Espanyol;false;true
season_7-8;28;16.03. 17:00;Getafe;Santander;2  :  1;Getafe;false;true
season_7-8;28;16.03. 17:00;Valladolid;Osasuna;0  :  0;draw;true;false
season_7-8;28;16.03. 17:00;Villarreal;Zaragoza;2  :  0;Villarreal;true;false
season_7-8;28;15.03. 22:00;Valencia;Sevilla;1  :  2;Sevilla;false;true
season_7-8;28;15.03. 20:00;Betis;Ath. Bilbao;1  :  2;Ath. Bilbao;false;true
season_7-8;28;15.03. 20:00;Huelva;Murcia;4  :  2;Huelva;false;true
season_7-8;28;15.03. 20:00;La Coruňa;Real Madrid;1  :  0;La Coruňa;true;false
season_7-8;29;23.03. 21:00;Ath. Bilbao;Getafe;1  :  0;Ath. Bilbao;true;false
season_7-8;29;23.03. 19:00;Real Madrid;Valencia;2  :  3;Valencia;false;true
season_7-8;29;23.03. 17:00;Barcelona;Valladolid;4  :  1;Barcelona;false;true
season_7-8;29;23.03. 17:00;Levante;Villarreal;1  :  2;Villarreal;false;true
season_7-8;29;23.03. 17:00;Murcia;Espanyol;4  :  0;Murcia;false;false
season_7-8;29;23.03. 17:00;Osasuna;Betis;0  :  1;Betis;true;false
season_7-8;29;23.03. 17:00;Santander;Huelva;2  :  0;Santander;true;false
season_7-8;29;23.03. 17:00;Zaragoza;Almeria;1  :  1;draw;true;true
season_7-8;29;22.03. 22:00;Sevilla;Atl. Madrid;1  :  2;Atl. Madrid;false;true
season_7-8;29;22.03. 20:00;Mallorca;La Coruňa;1  :  0;Mallorca;true;false
season_7-8;30;30.03. 21:00;Real Madrid;Sevilla;3  :  1;Real Madrid;false;true
season_7-8;30;30.03. 19:00;La Coruňa;Murcia;3  :  1;La Coruňa;false;true
season_7-8;30;30.03. 17:00;Almeria;Levante;2  :  1;Almeria;false;true
season_7-8;30;30.03. 17:00;Espanyol;Santander;0  :  3;Santander;false;false
season_7-8;30;30.03. 17:00;Getafe;Osasuna;0  :  2;Osasuna;true;false
season_7-8;30;30.03. 17:00;Huelva;Ath. Bilbao;1  :  1;draw;true;true
season_7-8;30;30.03. 17:00;Valencia;Mallorca;0  :  3;Mallorca;false;false
season_7-8;30;30.03. 17:00;Valladolid;Zaragoza;2  :  1;Valladolid;false;true
season_7-8;30;29.03. 22:00;Villarreal;Atl. Madrid;3  :  0;Villarreal;false;false
season_7-8;30;29.03. 20:00;Betis;Barcelona;3  :  2;Betis;false;true
season_7-8;31;06.04. 21:00;Barcelona;Getafe;0  :  0;draw;true;false
season_7-8;31;06.04. 19:00;Sevilla;Villarreal;2  :  0;Sevilla;true;false
season_7-8;31;06.04. 17:00;Ath. Bilbao;Espanyol;1  :  0;Ath. Bilbao;true;false
season_7-8;31;06.04. 17:00;Atl. Madrid;Almeria;6  :  3;Atl. Madrid;false;true
season_7-8;31;06.04. 17:00;Levante;Valladolid;0  :  3;Valladolid;false;false
season_7-8;31;06.04. 17:00;Murcia;Valencia;1  :  0;Murcia;true;false
season_7-8;31;06.04. 17:00;Santander;La Coruňa;1  :  3;La Coruňa;false;true
season_7-8;31;06.04. 17:00;Zaragoza;Betis;0  :  3;Betis;false;false
season_7-8;31;05.04. 22:00;Mallorca;Real Madrid;1  :  1;draw;true;true
season_7-8;31;05.04. 20:00;Osasuna;Huelva;0  :  1;Huelva;true;false
season_7-8;32;13.04. 21:00;Almeria;Villarreal;1  :  0;Almeria;true;false
season_7-8;32;13.04. 19:00;Real Madrid;Murcia;1  :  0;Real Madrid;true;false
season_7-8;32;13.04. 17:00;Betis;Levante;0  :  1;Levante;true;false
season_7-8;32;13.04. 17:00;Espanyol;Osasuna;0  :  1;Osasuna;true;false
season_7-8;32;13.04. 17:00;Getafe;Zaragoza;0  :  0;draw;true;false
season_7-8;32;13.04. 17:00;La Coruňa;Ath. Bilbao;3  :  0;La Coruňa;false;false
season_7-8;32;13.04. 17:00;Mallorca;Sevilla;2  :  3;Sevilla;false;true
season_7-8;32;13.04. 17:00;Valladolid;Atl. Madrid;1  :  1;draw;true;true
season_7-8;32;12.04. 22:00;Huelva;Barcelona;2  :  2;draw;false;true
season_7-8;32;12.04. 20:00;Valencia;Santander;1  :  2;Santander;false;true
season_7-8;33;20.04. 21:00;Ath. Bilbao;Valencia;5  :  1;Ath. Bilbao;false;true
season_7-8;33;20.04. 19:00;Santander;Real Madrid;0  :  2;Real Madrid;true;false
season_7-8;33;20.04. 17:00;Levante;Getafe;3  :  1;Levante;false;true
season_7-8;33;20.04. 17:00;Murcia;Mallorca;1  :  4;Mallorca;false;true
season_7-8;33;20.04. 17:00;Osasuna;La Coruňa;0  :  1;La Coruňa;true;false
season_7-8;33;20.04. 17:00;Villarreal;Valladolid;2  :  0;Villarreal;true;false
season_7-8;33;19.04. 22:00;Sevilla;Almeria;1  :  4;Almeria;false;true
season_7-8;33;19.04. 20:00;Atl. Madrid;Betis;1  :  3;Betis;false;true
season_7-8;33;19.04. 20:00;Barcelona;Espanyol;0  :  0;draw;true;false
season_7-8;33;19.04. 20:00;Zaragoza;Huelva;3  :  0;Zaragoza;false;false
season_7-8;34;27.04. 21:00;Real Madrid;Ath. Bilbao;3  :  0;Real Madrid;false;false
season_7-8;34;27.04. 19:00;Betis;Villarreal;0  :  1;Villarreal;true;false
season_7-8;34;27.04. 17:00;Espanyol;Zaragoza;1  :  1;draw;true;true
season_7-8;34;27.04. 17:00;Getafe;Atl. Madrid;1  :  1;draw;true;true
season_7-8;34;27.04. 17:00;Huelva;Levante;2  :  0;Huelva;true;false
season_7-8;34;27.04. 17:00;Mallorca;Santander;3  :  1;Mallorca;false;true
season_7-8;34;27.04. 17:00;Valencia;Osasuna;3  :  0;Valencia;false;false
season_7-8;34;27.04. 17:00;Valladolid;Almeria;1  :  0;Valladolid;true;false
season_7-8;34;26.04. 22:00;Murcia;Sevilla;0  :  0;draw;true;false
season_7-8;34;26.04. 20:00;La Coruňa;Barcelona;2  :  0;La Coruňa;true;false
season_7-8;35;04.05. 21:00;Osasuna;Real Madrid;1  :  2;Real Madrid;false;true
season_7-8;35;04.05. 19:00;Barcelona;Valencia;6  :  0;Barcelona;false;false
season_7-8;35;04.05. 17:00;Almeria;Betis;1  :  1;draw;true;true
season_7-8;35;04.05. 17:00;Ath. Bilbao;Mallorca;1  :  2;Mallorca;false;true
season_7-8;35;04.05. 17:00;Levante;Espanyol;1  :  1;draw;true;true
season_7-8;35;04.05. 17:00;Santander;Murcia;3  :  2;Santander;false;true
season_7-8;35;04.05. 17:00;Sevilla;Valladolid;2  :  0;Sevilla;true;false
season_7-8;35;04.05. 17:00;Villarreal;Getafe;2  :  0;Villarreal;true;false
season_7-8;35;03.05. 22:00;Zaragoza;La Coruňa;1  :  0;Zaragoza;true;false
season_7-8;35;03.05. 20:00;Atl. Madrid;Huelva;3  :  0;Atl. Madrid;false;false
season_7-8;36;08.05. 21:00;Espanyol;Atl. Madrid;0  :  2;Atl. Madrid;true;false
season_7-8;36;07.05. 22:00;Real Madrid;Barcelona;4  :  1;Real Madrid;false;true
season_7-8;36;07.05. 20:00;Betis;Valladolid;1  :  1;draw;true;true
season_7-8;36;07.05. 20:00;Getafe;Almeria;4  :  2;Getafe;false;true
season_7-8;36;07.05. 20:00;Huelva;Villarreal;0  :  2;Villarreal;true;false
season_7-8;36;07.05. 20:00;La Coruňa;Levante;1  :  0;La Coruňa;true;false
season_7-8;36;07.05. 20:00;Mallorca;Osasuna;2  :  1;Mallorca;false;true
season_7-8;36;07.05. 20:00;Murcia;Ath. Bilbao;1  :  2;Ath. Bilbao;false;true
season_7-8;36;07.05. 20:00;Santander;Sevilla;0  :  3;Sevilla;false;false
season_7-8;36;07.05. 20:00;Valencia;Zaragoza;1  :  0;Valencia;true;false
season_7-8;37;11.05. 21:00;Almeria;Huelva;0  :  2;Huelva;true;false
season_7-8;37;11.05. 21:00;Ath. Bilbao;Santander;0  :  0;draw;true;false
season_7-8;37;11.05. 21:00;Atl. Madrid;La Coruňa;1  :  0;Atl. Madrid;true;false
season_7-8;37;11.05. 21:00;Barcelona;Mallorca;2  :  3;Mallorca;false;true
season_7-8;37;11.05. 21:00;Betis;Sevilla;0  :  2;Sevilla;true;false
season_7-8;37;11.05. 21:00;Levante;Valencia;1  :  5;Valencia;false;true
season_7-8;37;11.05. 21:00;Osasuna;Murcia;2  :  1;Osasuna;false;true
season_7-8;37;11.05. 21:00;Valladolid;Getafe;0  :  0;draw;true;false
season_7-8;37;11.05. 21:00;Villarreal;Espanyol;2  :  0;Villarreal;true;false
season_7-8;37;11.05. 21:00;Zaragoza;Real Madrid;2  :  2;draw;false;true
season_7-8;38;18.05. 21:00;Espanyol;Almeria;1  :  3;Almeria;false;true
season_7-8;38;18.05. 21:00;La Coruňa;Villarreal;0  :  2;Villarreal;true;false
season_7-8;38;18.05. 21:00;Real Madrid;Levante;5  :  2;Real Madrid;false;true
season_7-8;38;18.05. 21:00;Sevilla;Ath. Bilbao;4  :  1;Sevilla;false;true
season_7-8;38;18.05. 19:00;Huelva;Valladolid;1  :  1;draw;true;true
season_7-8;38;18.05. 19:00;Mallorca;Zaragoza;3  :  2;Mallorca;false;true
season_7-8;38;18.05. 19:00;Santander;Osasuna;1  :  0;Santander;true;false
season_7-8;38;18.05. 18:00;Getafe;Betis;1  :  1;draw;true;true
season_7-8;38;18.05. 18:00;Valencia;Atl. Madrid;3  :  1;Valencia;false;true
season_7-8;38;17.05. 22:00;Murcia;Barcelona;3  :  5;Barcelona;false;true
season_6-7;1;29.08. 21:00;Sevilla;Levante;4  :  0;Sevilla;false;false
season_6-7;1;28.08. 21:00;Celta Vigo;Barcelona;2  :  3;Barcelona;false;true
season_6-7;1;27.08. 21:00;Ath. Bilbao;Real Sociedad;1  :  1;draw;true;true
season_6-7;1;27.08. 19:00;Espanyol;Gimnastic;0  :  1;Gimnastic;true;false
season_6-7;1;27.08. 19:00;Huelva;Mallorca;1  :  1;draw;true;true
season_6-7;1;27.08. 19:00;La Coruňa;Zaragoza;3  :  2;La Coruňa;false;true
season_6-7;1;27.08. 19:00;Osasuna;Getafe;0  :  2;Getafe;true;false
season_6-7;1;27.08. 19:00;Real Madrid;Villarreal;0  :  0;draw;true;false
season_6-7;1;27.08. 19:00;Santander;Atl. Madrid;0  :  1;Atl. Madrid;true;false
season_6-7;1;26.08. 22:00;Valencia;Betis;2  :  1;Valencia;false;true
season_6-7;2;10.09. 21:00;Zaragoza;Espanyol;3  :  0;Zaragoza;false;false
season_6-7;2;10.09. 19:00;Betis;Ath. Bilbao;3  :  0;Betis;false;false
season_6-7;2;10.09. 19:00;Getafe;Santander;1  :  0;Getafe;true;false
season_6-7;2;10.09. 19:00;Gimnastic;Celta Vigo;1  :  2;Celta Vigo;false;true
season_6-7;2;10.09. 19:00;Levante;Real Madrid;1  :  4;Real Madrid;false;true
season_6-7;2;10.09. 19:00;Mallorca;La Coruňa;0  :  0;draw;true;false
season_6-7;2;10.09. 19:00;Real Sociedad;Sevilla;1  :  3;Sevilla;false;true
season_6-7;2;10.09. 19:00;Villarreal;Huelva;0  :  1;Huelva;true;false
season_6-7;2;09.09. 22:00;Atl. Madrid;Valencia;0  :  1;Valencia;true;false
season_6-7;2;09.09. 20:00;Barcelona;Osasuna;3  :  0;Barcelona;false;false
season_6-7;3;17.09. 21:00;Real Madrid;Real Sociedad;2  :  0;Real Madrid;true;false
season_6-7;3;17.09. 20:00;Ath. Bilbao;Atl. Madrid;1  :  4;Atl. Madrid;false;true
season_6-7;3;17.09. 20:00;Espanyol;Celta Vigo;2  :  1;Espanyol;false;true
season_6-7;3;17.09. 20:00;Huelva;Levante;0  :  1;Levante;true;false
season_6-7;3;17.09. 20:00;Osasuna;Gimnastic;2  :  0;Osasuna;true;false
season_6-7;3;17.09. 20:00;Santander;Barcelona;0  :  3;Barcelona;false;false
season_6-7;3;17.09. 20:00;Valencia;Getafe;2  :  0;Valencia;true;false
season_6-7;3;17.09. 20:00;Zaragoza;Mallorca;2  :  0;Zaragoza;true;false
season_6-7;3;17.09. 19:00;Sevilla;Betis;3  :  2;Sevilla;false;true
season_6-7;3;16.09. 22:00;La Coruňa;Villarreal;2  :  0;La Coruňa;true;false
season_6-7;4;24.09. 21:00;Barcelona;Valencia;1  :  1;draw;true;true
season_6-7;4;24.09. 20:00;Celta Vigo;Osasuna;0  :  2;Osasuna;true;false
season_6-7;4;24.09. 20:00;Getafe;Ath. Bilbao;0  :  0;draw;true;false
season_6-7;4;24.09. 20:00;Gimnastic;Santander;2  :  2;draw;false;true
season_6-7;4;24.09. 20:00;Levante;La Coruňa;2  :  0;Levante;true;false
season_6-7;4;24.09. 20:00;Mallorca;Espanyol;1  :  0;Mallorca;true;false
season_6-7;4;24.09. 20:00;Real Sociedad;Huelva;2  :  3;Huelva;false;true
season_6-7;4;24.09. 20:00;Villarreal;Zaragoza;3  :  2;Villarreal;false;true
season_6-7;4;24.09. 19:00;Atl. Madrid;Sevilla;2  :  1;Atl. Madrid;false;true
season_6-7;4;23.09. 22:00;Betis;Real Madrid;0  :  1;Real Madrid;true;false
season_6-7;5;01.10. 21:00;Valencia;Gimnastic;4  :  0;Valencia;false;false
season_6-7;5;01.10. 18:00;Espanyol;Osasuna;0  :  0;draw;true;false
season_6-7;5;01.10. 18:00;Huelva;Betis;2  :  0;Huelva;true;false
season_6-7;5;01.10. 18:00;La Coruňa;Real Sociedad;2  :  0;La Coruňa;true;false
season_6-7;5;01.10. 18:00;Mallorca;Villarreal;1  :  2;Villarreal;false;true
season_6-7;5;01.10. 18:00;Real Madrid;Atl. Madrid;1  :  1;draw;true;true
season_6-7;5;01.10. 18:00;Santander;Celta Vigo;1  :  1;draw;true;true
season_6-7;5;01.10. 18:00;Sevilla;Getafe;1  :  0;Sevilla;true;false
season_6-7;5;01.10. 18:00;Zaragoza;Levante;2  :  2;draw;false;true
season_6-7;5;30.09. 22:00;Ath. Bilbao;Barcelona;1  :  3;Barcelona;false;true
season_6-7;6;15.10. 21:00;Betis;La Coruňa;1  :  1;draw;true;true
season_6-7;6;15.10. 19:00;Barcelona;Sevilla;3  :  1;Barcelona;false;true
season_6-7;6;15.10. 17:00;Celta Vigo;Valencia;3  :  2;Celta Vigo;false;true
season_6-7;6;15.10. 17:00;Gimnastic;Ath. Bilbao;2  :  3;Ath. Bilbao;false;true
season_6-7;6;15.10. 17:00;Levante;Mallorca;0  :  1;Mallorca;true;false
season_6-7;6;15.10. 17:00;Osasuna;Santander;0  :  1;Santander;true;false
season_6-7;6;15.10. 17:00;Real Sociedad;Zaragoza;1  :  3;Zaragoza;false;true
season_6-7;6;15.10. 17:00;Villarreal;Espanyol;0  :  0;draw;true;false
season_6-7;6;14.10. 22:00;Atl. Madrid;Huelva;2  :  1;Atl. Madrid;false;true
season_6-7;6;14.10. 20:00;Getafe;Real Madrid;1  :  0;Getafe;true;false
season_6-7;7;22.10. 21:00;Real Madrid;Barcelona;2  :  0;Real Madrid;true;false
season_6-7;7;22.10. 17:00;Ath. Bilbao;Celta Vigo;0  :  1;Celta Vigo;true;false
season_6-7;7;22.10. 17:00;Espanyol;Santander;2  :  2;draw;false;true
season_6-7;7;22.10. 17:00;Huelva;Getafe;1  :  2;Getafe;false;true
season_6-7;7;22.10. 17:00;Mallorca;Real Sociedad;0  :  0;draw;true;false
season_6-7;7;22.10. 17:00;Sevilla;Gimnastic;2  :  1;Sevilla;false;true
season_6-7;7;22.10. 17:00;Valencia;Osasuna;1  :  0;Valencia;true;false
season_6-7;7;21.10. 22:00;La Coruňa;Atl. Madrid;1  :  0;La Coruňa;true;false
season_6-7;7;21.10. 20:00;Villarreal;Levante;1  :  1;draw;true;true
season_6-7;7;21.10. 20:00;Zaragoza;Betis;2  :  1;Zaragoza;false;true
season_6-7;8;29.10. 21:00;Atl. Madrid;Zaragoza;0  :  1;Zaragoza;true;false
season_6-7;8;29.10. 19:00;Osasuna;Ath. Bilbao;1  :  1;draw;true;true
season_6-7;8;29.10. 17:00;Betis;Mallorca;0  :  1;Mallorca;true;false
season_6-7;8;29.10. 17:00;Celta Vigo;Sevilla;1  :  2;Sevilla;false;true
season_6-7;8;29.10. 17:00;Getafe;La Coruňa;2  :  0;Getafe;true;false
season_6-7;8;29.10. 17:00;Levante;Espanyol;0  :  0;draw;true;false
season_6-7;8;29.10. 17:00;Real Sociedad;Villarreal;0  :  1;Villarreal;true;false
season_6-7;8;28.10. 22:00;Gimnastic;Real Madrid;1  :  3;Real Madrid;false;true
season_6-7;8;28.10. 20:00;Barcelona;Huelva;3  :  0;Barcelona;false;false
season_6-7;8;28.10. 20:00;Santander;Valencia;1  :  0;Santander;true;false
season_6-7;9;05.11. 21:00;Espanyol;Valencia;1  :  1;draw;true;true
season_6-7;9;05.11. 19:00;Real Madrid;Celta Vigo;1  :  2;Celta Vigo;false;true
season_6-7;9;05.11. 17:00;Ath. Bilbao;Santander;0  :  0;draw;true;false
season_6-7;9;05.11. 17:00;Huelva;Gimnastic;2  :  1;Huelva;false;true
season_6-7;9;05.11. 17:00;Sevilla;Osasuna;2  :  0;Sevilla;true;false
season_6-7;9;05.11. 17:00;Villarreal;Betis;3  :  2;Villarreal;false;true
season_6-7;9;05.11. 17:00;Zaragoza;Getafe;3  :  1;Zaragoza;false;true
season_6-7;9;04.11. 22:00;La Coruňa;Barcelona;1  :  1;draw;true;true
season_6-7;9;04.11. 20:00;Levante;Real Sociedad;2  :  0;Levante;true;false
season_6-7;9;04.11. 20:00;Mallorca;Atl. Madrid;0  :  0;draw;true;false
season_6-7;10;12.11. 21:00;Barcelona;Zaragoza;3  :  1;Barcelona;false;true
season_6-7;10;12.11. 19:00;Osasuna;Real Madrid;1  :  4;Real Madrid;false;true
season_6-7;10;12.11. 17:00;Betis;Levante;2  :  1;Betis;false;true
season_6-7;10;12.11. 17:00;Celta Vigo;Huelva;1  :  2;Huelva;false;true
season_6-7;10;12.11. 17:00;Getafe;Mallorca;1  :  0;Getafe;true;false
season_6-7;10;12.11. 17:00;Gimnastic;La Coruňa;0  :  0;draw;true;false
season_6-7;10;12.11. 17:00;Real Sociedad;Espanyol;1  :  1;draw;true;true
season_6-7;10;12.11. 17:00;Santander;Sevilla;0  :  0;draw;true;false
season_6-7;10;11.11. 22:00;Valencia;Ath. Bilbao;1  :  1;draw;true;true
season_6-7;10;11.11. 20:00;Atl. Madrid;Villarreal;3  :  1;Atl. Madrid;false;true
season_6-7;11;19.11. 21:00;La Coruňa;Celta Vigo;0  :  1;Celta Vigo;true;false
season_6-7;11;19.11. 19:00;Mallorca;Barcelona;1  :  4;Barcelona;false;true
season_6-7;11;19.11. 17:00;Espanyol;Ath. Bilbao;3  :  2;Espanyol;false;true
season_6-7;11;19.11. 17:00;Huelva;Osasuna;2  :  0;Huelva;true;false
season_6-7;11;19.11. 17:00;Levante;Atl. Madrid;0  :  3;Atl. Madrid;false;false
season_6-7;11;19.11. 17:00;Real Sociedad;Betis;0  :  0;draw;true;false
season_6-7;11;19.11. 17:00;Villarreal;Getafe;1  :  0;Villarreal;true;false
season_6-7;11;19.11. 17:00;Zaragoza;Gimnastic;3  :  0;Zaragoza;false;false
season_6-7;11;18.11. 22:00;Sevilla;Valencia;3  :  0;Sevilla;false;false
season_6-7;11;18.11. 20:00;Real Madrid;Santander;3  :  1;Real Madrid;false;true
season_6-7;12;26.11. 21:00;Ath. Bilbao;Sevilla;1  :  3;Sevilla;false;true
season_6-7;12;26.11. 19:00;Valencia;Real Madrid;0  :  1;Real Madrid;true;false
season_6-7;12;26.11. 17:00;Betis;Espanyol;1  :  1;draw;true;true
season_6-7;12;26.11. 17:00;Celta Vigo;Zaragoza;1  :  1;draw;true;true
season_6-7;12;26.11. 17:00;Getafe;Levante;0  :  0;draw;true;false
season_6-7;12;26.11. 17:00;Gimnastic;Mallorca;2  :  3;Mallorca;false;true
season_6-7;12;26.11. 17:00;Osasuna;La Coruňa;4  :  1;Osasuna;false;true
season_6-7;12;26.11. 17:00;Santander;Huelva;4  :  3;Santander;false;true
season_6-7;12;25.11. 22:00;Atl. Madrid;Real Sociedad;1  :  1;draw;true;true
season_6-7;12;25.11. 20:00;Barcelona;Villarreal;4  :  0;Barcelona;false;false
season_6-7;13;03.12. 21:00;Zaragoza;Osasuna;1  :  2;Osasuna;false;true
season_6-7;13;03.12. 19:00;Real Madrid;Ath. Bilbao;2  :  1;Real Madrid;false;true
season_6-7;13;03.12. 17:00;Espanyol;Sevilla;2  :  1;Espanyol;false;true
season_6-7;13;03.12. 17:00;La Coruňa;Santander;0  :  0;draw;true;false
season_6-7;13;03.12. 17:00;Mallorca;Celta Vigo;2  :  2;draw;false;true
season_6-7;13;03.12. 17:00;Real Sociedad;Getafe;0  :  0;draw;true;false
season_6-7;13;03.12. 17:00;Villarreal;Gimnastic;2  :  0;Villarreal;true;false
season_6-7;13;02.12. 22:00;Betis;Atl. Madrid;0  :  1;Atl. Madrid;true;false
season_6-7;13;02.12. 20:00;Huelva;Valencia;2  :  0;Huelva;true;false
season_6-7;13;02.12. 20:00;Levante;Barcelona;1  :  1;draw;true;true
season_6-7;14;10.12. 21:00;Valencia;La Coruňa;4  :  0;Valencia;false;false
season_6-7;14;10.12. 19:00;Atl. Madrid;Espanyol;1  :  2;Espanyol;false;true
season_6-7;14;10.12. 17:00;Ath. Bilbao;Huelva;4  :  2;Ath. Bilbao;false;true
season_6-7;14;10.12. 17:00;Celta Vigo;Villarreal;1  :  1;draw;true;true
season_6-7;14;10.12. 17:00;Getafe;Betis;1  :  1;draw;true;true
season_6-7;14;10.12. 17:00;Gimnastic;Levante;2  :  1;Gimnastic;false;true
season_6-7;14;10.12. 17:00;Osasuna;Mallorca;3  :  0;Osasuna;false;false
season_6-7;14;10.12. 17:00;Santander;Zaragoza;0  :  2;Zaragoza;true;false
season_6-7;14;09.12. 22:00;Sevilla;Real Madrid;2  :  1;Sevilla;false;true
season_6-7;14;09.12. 20:00;Barcelona;Real Sociedad;1  :  0;Barcelona;true;false
season_6-7;15;24.01. 21:00;Betis;Barcelona;1  :  1;draw;true;true
season_6-7;15;17.12. 21:00;Atl. Madrid;Getafe;1  :  0;Atl. Madrid;true;false
season_6-7;15;17.12. 19:00;Espanyol;Real Madrid;0  :  1;Real Madrid;true;false
season_6-7;15;17.12. 17:00;Huelva;Sevilla;1  :  3;Sevilla;false;true
season_6-7;15;17.12. 17:00;Levante;Celta Vigo;1  :  1;draw;true;true
season_6-7;15;17.12. 17:00;Real Sociedad;Gimnastic;3  :  2;Real Sociedad;false;true
season_6-7;15;17.12. 17:00;Villarreal;Osasuna;1  :  4;Osasuna;false;true
season_6-7;15;16.12. 22:00;Zaragoza;Valencia;0  :  1;Valencia;true;false
season_6-7;15;16.12. 20:00;La Coruňa;Ath. Bilbao;0  :  2;Ath. Bilbao;true;false
season_6-7;15;16.12. 20:00;Mallorca;Santander;1  :  2;Santander;false;true
season_6-7;16;21.12. 22:00;Barcelona;Atl. Madrid;1  :  1;draw;true;true
season_6-7;16;20.12. 22:00;Real Madrid;Huelva;0  :  3;Huelva;false;false
season_6-7;16;20.12. 21:00;Sevilla;La Coruňa;4  :  0;Sevilla;false;false
season_6-7;16;20.12. 20:00;Celta Vigo;Real Sociedad;0  :  0;draw;true;false
season_6-7;16;20.12. 20:00;Getafe;Espanyol;0  :  1;Espanyol;true;false
season_6-7;16;20.12. 20:00;Gimnastic;Betis;0  :  1;Betis;true;false
season_6-7;16;20.12. 20:00;Osasuna;Levante;2  :  1;Osasuna;false;true
season_6-7;16;20.12. 20:00;Santander;Villarreal;2  :  1;Santander;false;true
